NA,1271758230,Requisition,14,Move Order Transfer,2641MX,,M1QE10,B-026-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,24,24,,,24,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,15,Move Order Transfer,4001MX,,M1QE10,B-028-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,60,60,,,60,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,16,Move Order Transfer,1428MX,,M1QE10,B-038-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,24,24,,,24,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,17,Move Order Transfer,1610MX,,M1QE10,C-003-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,132,132,,,132,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,18,Move Order Transfer,0884MX,,M1QE10,C-005-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,72,72,,,72,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,19,Move Order Transfer,2644MX,,M1QE10,C-008-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,12,12,,,12,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,20,Move Order Transfer,2648MX,,M1QE10,C-024-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,108,108,,,108,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,21,Move Order Transfer,4007MX,,M1QE10,C-026-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,48,48,,,48,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,22,Move Order Transfer,2131MX,,M1QE10,C-028-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,192,192,,,192,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,23,Move Order Transfer,2555MX,,M1QE10,C-034-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,120,120,,,120,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,24,Move Order Transfer,4008MX,,M1QE10,C-036-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,48,48,,,48,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
