0922MX/19,0922MX,19,199.0369439,AXF,1.999628774,3.883701111
0940MX/19,0940MX,19,121.2517306,AXF,1.995847801,3.884480638
0963MX/19,0963MX,19,269.6817506,AXF,1.994944036,3.882353914
0964MX/19,0964MX,19,158.4197243,AXF,2.001013456,3.882092352
1019MX/19,1019MX,19,284.2202695,AXF,1.994931611,3.884311285
1065MX/19,1065MX,19,334.3173765,AXF,1.5,3
1095MX/19,1095MX,19,82.27792057,AXF,2.005398275,3.889257261
1188MX/19,1188MX,19,51.12525081,AXF,1.995100237,3.892401442
1610MX/19,1610MX,19,222.5720265,AXF,1.994859853,3.881889443
1926MX/19,1926MX,19,150.1035598,AXF,1.998620155,3.883985167
2131MX/19,2131MX,19,103.5657619,AXF,2,4
2555MX/19,2555MX,19,103.4995722,AXF,2.000008267,3.884074026
2631MX/19,2631MX,19,224.5631519,AXF,1.994984468,3.883094768
2641MX/19,2641MX,19,32.23758635,AXF,2.016279981,3.908481195
2644MX/19,2644MX,19,40.09408301,AXF,1.995306888,3.890848432
2648MX/19,2648MX,19,95.8917709,AXF,2.002257318,3.889801977
2792MX/19,2792MX,19,26.17554526,AXF,2.024790677,3.896766963
2864MX/19,2864MX,19,203.1168326,AXF,1.998849602,3.884463881
298A/19,298A,19,145.8789221,AXF,2.646029971,4.640834949
299A/19,299A,19,20.21301289,AXF,2.67154631,4.650469503
3119MX/19,3119MX,19,268.7728267,AXF,1.997969834,3.884321242
3175MX/19,3175MX,19,148.0041406,AXF,1.999944048,3.885026444
3189MX/19,3189MX,19,31.94370375,AXF,2.003524717,3.881829138
3525MX/19,3525MX,19,216.6345864,AXF,1.99875748,3.882113258
4000MX/19,4000MX,19,348.6905702,AXF,1.996039066,3.883098987
4001MX/19,4001MX,19,71.827315,AXF,2.004808338,3.884316155
4002MX/19,4002MX,19,146.7980399,AXF,1.995939457,3.882885633
4004MX/19,4004MX,19,82.94873994,AXF,2.001235946,3.881915509
4007MX/19,4007MX,19,62.75772993,AXF,2.007720804,3.887967271
4008MX/19,4008MX,19,54.5207796,AXF,1.999237736,3.888425689
8504MX/19,8504MX,19,44.26552637,AXF,2.643140376,4.653734337
0077MX/19,0077MX,19,38.59274163,BXF,1.995193831,3.886741228
0079MX/19,0079MX,19,33.23292307,BXF,2.016073033,3.911783497
0370MX/19,0370MX,19,61.84719075,BXF,2.00494151,3.896700838
1061MX/19,1061MX,19,29.49052866,BXF,2.000642331,3.899557086
1094MX/19,1094MX,19,62.33880943,BXF,2.005171435,3.882011899
1428MX/19,1428MX,19,46.32750596,BXF,2.007446722,3.885380753
1829MX/19,1829MX,19,51.93662257,BXF,2.002440568,3.889355719
2364MX/19,2364MX,19,29.10207747,BXF,1.5,3
3115MX/19,3115MX,19,33.21452247,BXF,2.017189922,3.883843283
3123MX/19,3123MX,19,38.24271174,BXF,2.013455545,3.896167223
1417MX/19,1417MX,19,11.36037305,BYF,1.5,3
2374MX/19,2374MX,19,24.05023426,BYF,1.995822555,3.908485837
3100MX/19,3100MX,19,63.31197138,BYF,2.005939749,3.885521089
3176MX/19,3176MX,19,30.59340126,BYF,2.026580813,3.889727689
417UMX/19,417UMX,19,54.66662406,C0F,2.652441092,4.646345085
N173MX/19,N173MX,19,14.42290814,C0M,2.704031644,4.645387696
602653/19,602653,19,0.825191378,C0S,3.635520294,4.847360392
602762/19,602762,19,0.769230769,C0S,5.2,9.1
602764/19,602764,19,0.307692308,C0S,6.5,9.75
602766/19,602766,19,0.230769231,C0S,8.666666667,13
602768/19,602768,19,0.384615385,C0S,5.2,10.4
602770/19,602770,19,0.307692308,C0S,6.5,9.75
602779/19,602779,19,0.153846154,C0S,6.5,13
602784/19,602784,19,0.153846154,C0S,6.5,13
602785/19,602785,19,0.153846154,C0S,6.5,13
602787/19,602787,19,0.153846154,C0S,6.5,13
602792/19,602792,19,0.153846154,C0S,6.5,13
602795/19,602795,19,0.076923077,C0S,11,13
602796/19,602796,19,0.076923077,C0S,11,13
603480/19,603480,19,0.230769231,C0S,6.666666667,8.666666667
603481/19,603481,19,0.153846154,C0S,6.5,13
690021/19,690021,19,8.565620021,C0S,2.685152965,4.669831244
690022/19,690022,19,0.825191378,C0S,3.635520294,4.847360392
690023/19,690023,19,7.79238456,C0S,2.694938865,4.748225619
302A/19,302A,19,5.440572101,C0S,2.757062993,4.778909188
305A/19,305A,19,5.440572101,C0S,2.757062993,4.778909188
308A/19,308A,19,3.254410471,C0S,2.765477828,4.916405027
309A/19,309A,19,1.375318963,C0S,2.908416235,4.362624352
335A/19,335A,19,2.577220362,C0S,2.716104569,4.656179261
6124MX/19,6124MX,19,3.856709275,C0S,2.852172465,4.667191306
6909MX/19,6909MX,19,0.918403009,C0S,3.266539821,5.444233035
7068MX/19,7068MX,19,1.416160784,C0S,2.824538036,4.942941563
8655MX/19,8655MX,19,0.275063793,C0S,3.635520294,7.271040587
I116MX/19,I116MX,19,0.658802097,C0S,3.035813043,6.071626086
N448MX/19,N448MX,19,0.918403009,C0S,3.266539821,5.444233035
0032MX/19,0032MX,19,35.57367011,CXF,1.995858167,3.907384298
0413MX/19,0413MX,19,17.88967864,CXF,2.68311136,4.639546727
0565MX/19,0565MX,19,34.46593652,CXF,2.001976646,3.887896675
1155MX/19,1155MX,19,37.09236065,CXF,1.995019964,3.882201011
602797/19,602797,19,3.769230769,CYF,4.510204082,9.816326531
605703/19,605703,19,1947.67171,CYF,2.642129047,4.636818388
690095/19,690095,19,39.96597964,CYF,2.652255768,4.653958234
690113/19,690113,19,50,CYF,1.3,2.92
0039MX/19,0039MX,19,11.6725473,CYF,2.056106469,3.940870732
0064MX/19,0064MX,19,19.42854403,CYF,1.5,3
0765MX/19,0765MX,19,8.743609231,CYF,2.744861917,4.689139109
0766MX/19,0766MX,19,8.900034399,CYF,2.696618791,4.719082884
0767MX/19,0767MX,19,13.14439621,CYF,2.662731665,4.640760903
0768MX/19,0768MX,19,7.515905127,CYF,2.661023478,4.656791086
0772MX/19,0772MX,19,7.40252723,CYF,2.701779997,4.728114995
0773MX/19,0773MX,19,7.473934499,CYF,2.675966722,4.682941763
0774MX/19,0774MX,19,6.419929098,CYF,2.648004322,4.672948804
0899MX/19,0899MX,19,13.50758994,CYF,2.665168262,4.664044458
1412MX/19,1412MX,19,14.04963338,CYF,2.064110801,3.914692898
1473MX/19,1473MX,19,20.80980165,CYF,1.5,3
1841MX/19,1841MX,19,33.86971531,CYF,2.007693285,3.897286965
296A/19,296A,19,48.34079065,CYF,2.647867324,4.654454281
3146MX/19,3146MX,19,12.63394778,CYF,2,4
3150MX/19,3150MX,19,5.00715249,CYF,1.5,3
4011MX/19,4011MX,19,39.96597964,CYF,2.652255768,4.653958234
632AMX/19,632AMX,19,3.152215053,CYF,2.85513515,4.758558584
6495MX/19,6495MX,19,20.65335303,CYF,2.663005853,4.648155671
7056MX/19,7056MX,19,39.96597964,CYF,2.652255768,4.653958234
8796MX/19,8796MX,19,2.910472634,CYF,2.748694458,4.810215302
9947MX/19,9947MX,19,238,CYF,1.294117647,2.911764706
N487MX/19,N487MX,19,44.33201174,CYF,2.661733483,4.646755063
602774/19,602774,19,1.153846154,CYM,5.2,8.666666667
602775/19,602775,19,1.153846154,CYM,5.2,8.666666667
603828/19,603828,19,51.39837505,CZF,2.645998047,4.649952451
0770MX/19,0770MX,19,6.625977493,CZF,2.716580311,4.67855498
8654MX/19,8654MX,19,11.00959659,CZF,2.724895481,4.723152166
N972MX/19,N972MX,19,6.4,CZF,1.40625,2.96875
602190/19,602190,19,4.354062339,CZM,2.756046897,4.82308207
602760/19,602760,19,1.307692308,CZM,4.588235294,8.411764706
602772/19,602772,19,1.692307692,CZM,4.727272727,10.04545455
0771MX/19,0771MX,19,4.327223421,CZM,2.773140842,4.852996473
8697MX/19,8697MX,19,1.363652916,CZM,2.933297727,5.133271023
8732MX/19,8732MX,19,1.873603177,CZM,2.668654741,4.803578533
N262MX/19,N262MX,19,5.212176387,CZM,2.686018078,4.796460853
303A/19,303A,19,1.164011414,CZS,3.436392419,5.154588629
314A/19,314A,19,1.369087078,CZS,2.921654921,5.112896112
8812MX/19,8812MX,19,1.429256208,CZS,2.798658476,4.897652333
602777/19,602777,19,1,ND,0.5,1
602778/19,602778,19,1,ND,0.5,1
602794/19,602794,19,1,ND,0.5,1
605837/19,605837,19,1,ND,0.5,1
310A/19,310A,19,5,ND,0.5,1
8375MX/19,8375MX,19,3,ND,0.5,1
8583MX/19,8583MX,19,3,ND,0.5,1
N263MX/19,N263MX,19,10,ND,0.5,1
0065MX/1U,0065MX,1U,84.47877352,AXF,1.586197271,2.675228233
0085MX/1U,0085MX,1U,433.9571716,AXF,1.585409909,2.668466097
0364MX/1U,0364MX,1U,53.1816018,AXF,1.598297101,2.670096334
0366MX/1U,0366MX,1U,39.7484338,AXF,1.58496811,2.666771741
044KMX/1U,044KMX,1U,53,AXF,2,4
0831MX/1U,0831MX,1U,91.72006584,AXF,1.591799991,2.671171218
0884MX/1U,0884MX,1U,146.0946795,AXF,1.588011287,2.669501732
0922MX/1U,0922MX,1U,137.5584229,AXF,1.584781181,3.002360679
0940MX/1U,0940MX,1U,95.34005391,AXF,1.583804433,2.674636625
0963MX/1U,0963MX,1U,435.379343,AXF,1.584824846,3.001979816
0964MX/1U,0964MX,1U,165.9692173,AXF,1.5846312,2.669169664
1019MX/1U,1019MX,1U,623.7452395,AXF,1.583980025,3.00122531
1065MX/1U,1065MX,1U,333.0030783,AXF,1.5,3
1188MX/1U,1188MX,1U,36.60969288,AXF,1.584279884,2.676886701
1610MX/1U,1610MX,1U,314.0151328,AXF,1.585910831,3.003039986
1926MX/1U,1926MX,1U,244.8237115,AXF,1.584813814,3.002160189
2131MX/1U,2131MX,1U,175.4668479,AXF,2,4
2555MX/1U,2555MX,1U,102.1373309,AXF,1.586099798,3.005757025
2631MX/1U,2631MX,1U,428.0626119,AXF,1.583880444,2.667834023
2641MX/1U,2641MX,1U,50.37552926,AXF,1.588072645,2.679872589
2644MX/1U,2644MX,1U,58.73542912,AXF,1.583371423,2.673003371
2648MX/1U,2648MX,1U,139.9234337,AXF,1.58658199,3.001641603
2792MX/1U,2792MX,1U,24.3467735,AXF,1.601854965,3.039417112
2864MX/1U,2864MX,1U,139.5768981,AXF,1.58335658,2.672362011
298A/1U,298A,1U,419.8607585,AXF,2.584190063,4.168048489
299A/1U,299A,1U,88.84301455,AXF,2.588836063,4.175905127
3119MX/1U,3119MX,1U,195.825919,AXF,1.588145235,3.002666874
3175MX/1U,3175MX,1U,152.4752452,AXF,1.587142882,3.00376628
3189MX/1U,3189MX,1U,26.29774087,AXF,1.597095363,2.699851685
3525MX/1U,3525MX,1U,93.22281533,AXF,1.58759419,2.671019955
4000MX/1U,4000MX,1U,504.6992929,AXF,1.58510228,2.666934586
4001MX/1U,4001MX,1U,81.86904624,AXF,1.587901728,2.67500368
4002MX/1U,4002MX,1U,153.8103532,AXF,1.586369155,3.003698974
4004MX/1U,4004MX,1U,85.38306899,AXF,1.59282164,2.670318632
4007MX/1U,4007MX,1U,76.93339087,AXF,1.585787375,2.677640978
4008MX/1U,4008MX,1U,63.86677399,AXF,1.597074561,3.006257996
8504MX/1U,8504MX,1U,199.960878,AXF,2.585505751,3.670718029
0077MX/1U,0077MX,1U,29.68694383,BXF,1.616872396,2.694787326
0370MX/1U,0370MX,1U,103.0815743,BXF,1.590972986,2.667790068
0413MX/1U,0413MX,1U,90.43419476,BXF,2.587516819,3.67117771
1155MX/1U,1155MX,1U,62.30536611,BXF,1.588948211,2.680346982
1412MX/1U,1412MX,1U,26.52770684,BXF,1.620946743,2.676446948
3115MX/1U,3115MX,1U,39.69518811,BXF,1.587094129,3.023036436
3123MX/1U,3123MX,1U,45.41477614,BXF,1.585387095,2.686350355
3176MX/1U,3176MX,1U,39.09254376,BXF,1.585980191,2.685934194
0039MX/1U,0039MX,1U,15.66786651,BYF,1.595622479,2.680645764
0079MX/1U,0079MX,1U,31.26566402,BYF,1.599198404,2.686653319
0565MX/1U,0565MX,1U,71.21238884,BYF,1.586802547,3.005095089
0899MX/1U,0899MX,1U,29.40175475,BYF,2.584879734,4.18342378
1061MX/1U,1061MX,1U,31.44621215,BYF,1.590016621,2.671227924
1095MX/1U,1095MX,1U,70.38817991,BYF,1.591176248,2.670902987
1417MX/1U,1417MX,1U,16.08377219,BYF,1.5,3
1428MX/1U,1428MX,1U,40.88571592,BYF,1.589797281,2.690426168
1829MX/1U,1829MX,1U,46.79922994,BYF,1.602590472,2.67098412
2374MX/1U,2374MX,1U,29.35125481,BYF,1.601294401,2.691537398
3100MX/1U,3100MX,1U,74.46860082,BYF,1.584560455,3.007979169
3146MX/1U,3146MX,1U,21.433748,BYF,2,4
8812MX/1U,8812MX,1U,3.254410471,C0M,2.765477828,4.301854398
602644/1U,602644,1U,95.75935766,C0S,2.589825225,4.166694616
602645/1U,602645,1U,6.555779434,C0S,2.593131781,3.81342909
602646/1U,602646,1U,12.67885738,C0S,2.602758198,4.180187409
602647/1U,602647,1U,129.5395753,C0S,2.586082279,4.16861024
602648/1U,602648,1U,252.9423837,C0S,2.585569055,3.668819699
602649/1U,602649,1U,2.335770667,C0S,2.996869556,4.281242223
602651/1U,602651,1U,0.825191378,C0S,3.635520294,4.847360392
602653/1U,602653,1U,72.40718691,C0S,2.596427344,4.170856691
602770/1U,602770,1U,0.692307692,C0S,7.222222222,13
602794/1U,602794,1U,0.307692308,C0S,6.5,13
602795/1U,602795,1U,0.153846154,C0S,6.5,13
605837/1U,605837,1U,0.153846154,C0S,6.5,19.5
690021/1U,690021,1U,9.817877215,C0S,2.648230308,4.176055485
690022/1U,690022,1U,5.6305903,C0S,2.664019082,3.729626715
690023/1U,690023,1U,36.8596056,C0S,2.604477135,4.178015404
302A/1U,302A,1U,14.16160784,C0S,2.612697684,4.236807054
310A/1U,310A,1U,4.246482762,C0S,2.590379054,3.767824079
7068MX/1U,7068MX,1U,1.743282681,C0S,2.868152167,4.589043467
8375MX/1U,8375MX,1U,1.375318963,C0S,2.908416235,4.362624352
8583MX/1U,8583MX,1U,2.750637926,C0S,2.908416235,3.999072323
8655MX/1U,8655MX,1U,2.634168836,C0S,2.657384715,4.175890266
I116MX/1U,I116MX,1U,0.650882094,C0S,3.072753142,4.609129713
600017/1U,600017,1U,232.5,CXF,2,4
690095/1U,690095,1U,193.2846001,CXF,2.586858961,3.668166007
0032MX/1U,0032MX,1U,40.87080754,CXF,1.590377189,3.009482988
0765MX/1U,0765MX,1U,13.9110778,CXF,2.587865622,4.169339058
0772MX/1U,0772MX,1U,31.4797044,CXF,2.604852923,3.684913891
1094MX/1U,1094MX,1U,39.33285095,CXF,1.601714559,3.000036792
4011MX/1U,4011MX,1U,193.4136808,CXF,2.58513254,3.670888207
632AMX/1U,632AMX,1U,10.79788362,CXF,2.593100739,4.16748333
7056MX/1U,7056MX,1U,193.2846001,CXF,2.586858961,3.668166007
602190/1U,602190,1U,7.825580584,CYF,2.683506965,3.705795332
602760/1U,602760,1U,9.615384615,CYF,6.968,13
602762/1U,602762,1U,6,CYF,7,13
602764/1U,602764,1U,2.923076923,CYF,6.842105263,13
602766/1U,602766,1U,2.461538462,CYF,6.90625,13
602772/1U,602772,1U,9.615384615,CYF,6.968,13
602774/1U,602774,1U,6.538461538,CYF,7.035294118,13
602775/1U,602775,1U,6.538461538,CYF,7.035294118,13
602797/1U,602797,1U,26.84615385,CYF,7.00286533,13
0064MX/1U,0064MX,1U,28.48746053,CYF,1.5,3
0766MX/1U,0766MX,1U,33.53600751,CYF,2.594226518,4.174617386
